FundType,PooledFundId,AllocationtypeId,ChfId,ChfProjectCode,OrgId,PrjDuration,EndDate,Budget,BenM,BenW,BenB,BenG,GMId,GAMId,GlbPrjStatusId,GlobalUniqueOrgId,DisabilityMarkerId,GenderEqualityMarkerId,GBVMarkerId,GAMRefNumber,PartnerProjectRisk,PartnerRisk,DisabledM,DisabledW,DisabledB,DisabledG,AchM,AchW,AchB,AchG,BenMSplit,BenWSplit,BenBSplit,BenGSplit,BenTotSplit,AchMSplit,AchWSplit,AchBSplit,AchGSplit,AchTotSplit,DisabledAchM,DisabledAchW,DisabledAchB,DisabledAchG,GBVBudgetPlanned,GBVBudgetReached,GBVBen,GBVAch
1,23,42,16072,AFG-20/3481/RA3/FSAC/INGO/16072,365,4 Months,9/30/2020 12:00:00 AM,300600.24,3100,3200,5200,5200,,3,87,3193,,,,G824910374,Medium,Ineligible,50,20,25,15,2336,2620,6636,6571,2480|||620|,2560|||640|,4160|||1040|,4160|||1040|,13360|||3340|,2324|||12|,2607|||13|,6603|||33|,6537|||34|,18071|||92|,38,16,10,9,0,0,0,0
1,23,42,16074,AFG-20/3481/RA3/H/INGO/16074,371,6 Months,12/20/2020 12:00:00 AM,259000.01,57235,57161,38000,38000,,3,87,3198,,,,G123402499,Low,Medium,2460,2460,1640,1640,161046,210158,78981,127261,4350||1680|50970|235,4350||1680|50970|161,2900||1120|33980|0,2900||1120|33980|0,14500||5600|169900|396,4568||0|156056|422,3958||0|205857|343,2735||0|76246|0,2421||0|124840|0,13682||0|562999|765,951,2099,319,1030,0,0,0,0
1,23,42,16075,AFG-20/3481/RA3/CPiE/NGO/16075,336,3 Months,9/15/2020 12:00:00 AM,480083.93,17500,17500,2524,2526,,4,113,3165,,,,G318277644,High,Ineligible,75,75,75,75,14617,20151,3141,2175,4375||4375|8750|,4375||4375|8750|,581||781|1162|,582||782|1162|,9913||10313|19824|,4511||4298|5808|,7144||5055|7952|,891||1110|1140|,729||589|857|,13275||11052|15757|,12,53,13,25,0,0,0,0
1,23,42,16076,AFG-20/3481/RA3/CPiE-GBV-APC/INGO/16076,388,6 Months,12/17/2020 12:00:00 AM,830180.04,5111,10620,8186,13483,,4,87,3215,,,,G776414650,Low,Medium,576,1097,726,1225,3204,6833,2676,3753,||||5111,||||10620,||||8186,||||13483,||||37400,||||3204,||||6833,||||2676,||||3753,||||16466,328,610,424,1028,58112,56949,1496,649
1,23,42,16077,AFG-20/3481/RA3/FSAC/INGO/16077,346,6 Months,11/20/2020 12:00:00 AM,693000.96,10780,10395,8855,8470,,4,87,3174,,,,G663177381,Medium,Medium,614,593,505,483,6724,8273,11467,12246,10780||||,10395||||,8855||||,8470||||,38500||||,6724||||,8273||||,11467||||,12246||||,38710||||,150,342,177,47,27720,24116,3850,2073
1,23,42,16082,AFG-20/3481/RA3/H-N/UN/16082,151,7 Months,1/9/2021 0:00,1072060.56,15044,10044,2250,2162,,3,87,3155,,,,G763628332,Low,Medium,600,400,0,0,399000,255000,14000,13000,|||15044|,|||10044|,|||2250|,|||2162|,|||29500|,|||399000|,|||255000|,|||14000|,|||13000|,|||681000|,190,101,0,0,21441,2144,1180,1074
1,23,42,16083,AFG-20/3481/RA3/CPiE/INGO/16083,410,4 Months,10/5/2020 0:00,447598.98,2000,2000,20700,20700,,4,113,3237,,,,G968108758,Medium,Medium,0,0,200,100,4532,5065,36140,38650,1000||1000|0|,1000||1000|0|,10000||9000|1700|,10000||9000|1700|,22000||20000|3400|,1725||1245|1562|,2067||1423|1575|,16655||8523|10962|,17422||9007|12221|,37869||20198|26320|,0,0,174,68,13427,13561,5448,1779
1,23,42,16085,AFG-20/3481/RA3/H/INGO/16085,366,6 Months,12/31/2020 12:00:00 AM,375000,20136,24998,9002,8864,,4,87,3194,,,,G878228902,Low,Medium,1154,1265,498,528,8587,34250,5628,6057,12082|||8054|,14999|||9999|,5401|||3601|,5318|||3546|,37800|||25200|,1084|||7503|,4450|||29800|,815|||4813|,779|||5278|,7128|||47394|,558,843,147,281,52500,38325,5040,1952
1,23,42,16086,AFG-20/3481/RA3/FSAC/UN/16086,150,6 Months,11/30/2020 12:00:00 AM,1424439.37,27339,25624,36563,35942,,3,87,3154,,,,G926949119,Low,Medium,4101,3844,5484,5391,26765,27346,32583,29674,9075||1602|16662|,8506||1501|15617|,12137||2142|22284|,11932||2105|21905|,41650||7350|76468|,11270||0|15495|,11515||0|15831|,13720||0|18863|,12495||0|17179|,49000||0|67368|,3887,213,5216,3120,213665,247851,25093,24571
1,23,42,16098,AFG-20/3481/RA3/H/INGO/16098,355,6 Months,12/9/2020 0:00,326827.22,18000,21000,10200,10800,,3,87,3183,,,,G155248591,High,Medium,500,500,500,500,22380,26110,12682,13428,7204||3590|7206|,8404||4189|8407|,4082||2035|4083|,4322||2154|4324|,24012||11968|24020|,8957||4464|8959|,10449||5208|10453|,5075||2530|5077|,5374||2678|5376|,29855||14880|29865|,266,306,300,354,9804,10686,2400,935
1,23,42,16102,AFG-20/3481/RA3/GBV-CPiE/INGO/16102,355,6 Months,12/14/2020 12:00:00 AM,484591.77,12530,15560,19750,21160,,4,87,3183,,,,G637535984,High,Medium,450,600,650,600,15964,18539,22307,24651,4590||2490|5450|,5310||3300|6950|,6955||3900|8895|,7725||4100|9335|,24580||13790|30630|,6123||3491|6350|,6230||4541|7768|,7459||4978|9870|,9160||5371|10120|,28972||18381|34108|,26,226,598,69,19383,22096,9660,3743
1,23,42,16105,AFG-20/3481/RA3/GBV/NGO/16105,391,6 Months,12/9/2020 0:00,270000.06,16200,19050,19944,20806,,4,113,3218,,,,G614900578,Low,Ineligible,874,836,1064,1026,16200,19050,19944,20806,6480||4860|4860|,7616||5717|5717|,7978||5983|5983|,8322||6242|6242|,30396||22802|22802|,6480||4860|4860|,7616||5717|5717|,7978||5983|5983|,8322||6242|6242|,30396||22802|22802|,726,18,416,861,0,0,0,0
1,23,42,16109,AFG-20/3481/RA3/CCS/UN/16109,66,6 Months,12/7/2020 0:00,500000.01,27776,1386,3900,1300,,3,87,3142,,,,G745871383,Low,High,13,1,2,1,104131,5210,8818,3080,413||19913|7450|,8||1308|70|,0||3900|0|,0||1300|0|,421||26421|7520|,1184||96182|6765|,1||5114|95|,0||8818|0|,0||3080|0|,1185||113194|6860|,2,0,0,0,0,0,0,0
1,23,42,16122,AFG-20/3481/RA3/FSAC/INGO/16122,157,6 Months,11/30/2020 12:00:00 AM,837700,8291,8963,14204,15036,,4,87,3156,,,,G380793255,Low,Medium,44,47,75,79,8712,9469,17144,18180,8291||||,8963||||,14204||||,15036||||,46494||||,8712||||,9469||||,17144||||,18180||||,53505||||,41,18,11,67,0,0,0,0
1,23,44,17211,AFG-20/3481/RA5/ESNFI/INGO/17211,365,4 Months,2/28/2021 12:00:00 AM,385014.68,1690,1720,2450,2540,,3,87,3193,,,,G815135759,Medium,Ineligible,10,8,6,3,1311,1421,1926,2098,90|||1600|,70|||1650|,50|||2400|,40|||2500|,250|||8150|,44|||1267|,53|||1368|,67|||1859|,81|||2017|,245|||6511|,5,7,0,2,0,0,0,0
1,23,44,17213,AFG-20/3481/RA5/ESNFI/INGO/17213,92,4 Months,2/1/2021 0:00,599999.96,2233,2519,2970,2778,,3,87,3144,,,,G813266082,Low,Medium,200,227,267,250,1778,1911,3430,3389,1750||250|233|,1900||369|250|,2250||423|297|,2151||350|277|,8051||1392|1057|,1598||155|25|,1709||160|42|,3005||362|63|,2976||351|62|,9288||1028|192|,95,63,216,186,0,0,0,0
1,23,44,17214,AFG-20/3481/RA5/WASH/INGO/17214,92,6 Months,4/14/2021 12:00:00 AM,400000,4256,4522,8778,9044,,3,87,3144,,,,G728486629,Low,Medium,426,452,878,904,8904,9046,5276,5536,3405||213|638|,3618||226|678|,7022||439|1317|,7235||452|1357|,21280||1330|3990|,6351||1186|1367|,6320||1216|1510|,3695||718|863|,3885||753|898|,20251||3873|4638|,177,268,155,580,28000,11480,4522,2546
1,23,44,17215,AFG-20/3481/RA5/H/INGO/17215,366,6 Months,4/30/2021 12:00:00 AM,400000,26651,25519,6640,6380,,4,87,3194,,,,G878228902,Low,Medium,1333,1275,332,319,9197,38975,6601,12210,15990|||10661|,15311|||10208|,3984|||2656|,3828|||2552|,39113|||26077|,2894|||6303|,12366|||26609|,1908|||4693|,3320|||8890|,20488|||46495|,300,775,42,307,0,0,0,0
1,23,44,17217,AFG-20/3481/RA5/ESNFI-FSAC/INGO/17217,394,6 Months,4/10/2021 0:00,671387.6,1457,1752,2207,2493,,3,87,3221,,,,G765251596,Medium,Medium,153,188,239,273,1900,2031,3189,2974,|||1457|,|||1752|,|||2207|,|||2493|,|||7909|,|||1900|,|||2031|,|||3189|,|||2974|,|||10094|,85,19,174,81,0,0,0,0
1,23,44,17218,AFG-20/3481/RA5/EIE/INGO/17218,346,6 Months,4/10/2021 0:00,355645.21,738,595,23192,18649,,3,87,3174,,,,G992319067,Medium,Medium,11,8,50,59,938,280,26024,16403,2||6|730|,3||5|587|,62||194|22936|,56||142|18451|,123||347|42704|,1||0|937|,5||6|269|,92||101|25831|,91||92|16220|,189||199|43257|,3,4,31,19,17782,14759,3885,420
1,23,44,17219,AFG-20/3481/RA5/H/INGO/17219,413,12 Months,10/31/2021 12:00:00 AM,449914.67,15004,31892,25129,35867,,4,87,7622,,,,G116125547,Medium,Medium,450,957,754,1076,42738,72340,13236,15996,10004|||5000|,21000|||10892|,18129|||7000|,25867|||10000|,75000|||32892|,23837|||18901|,46785|||25555|,7102|||6134|,8406|||7590|,86130|||58180|,187,67,190,960,13497,7693,16183,8398
1,23,44,17220,AFG-20/3481/RA5/ESNFI/INGO/17220,462,4 Months,2/14/2021 12:00:00 AM,470498.26,4284,4284,7854,7378,,3,87,3289,,,,G598508610,High,Medium,85,85,157,148,4284,4284,7854,7378,|||4284|,|||4284|,|||7854|,|||7378|,|||23800|,|||4284|,|||4284|,|||7854|,|||7378|,|||23800|,46,4,60,49,0,0,0,0
1,23,44,17222,AFG-20/3481/RA5/APC/INGO/17222,354,8 Months,6/19/2021 12:00:00 AM,299996.48,2146,2139,1522,1526,,3,87,3182,,,,G358177890,Medium,Medium,5,4,7,6,3850,9594,5937,4522,257|||1889|,256|||1883|,182|||1340|,183|||1343|,878|||6455|,773|||3077|,2433|||7161|,1589|||4348|,1183|||3339|,5978|||17925|,0,0,1,5,0,0,0,0
1,23,44,17223,AFG-20/3481/RA5/ESNFI/INGO/17223,347,5 Months,3/17/2021 12:00:00 AM,519999.89,2230,2320,2230,2320,,3,87,3175,,,,G684423160,Medium,Medium,45,46,45,46,2583,2604,1291,1220,1372|||858|,1428|||892|,1372|||858|,1428|||892|,5600|||3500|,1590|||993|,1602|||1002|,795|||496|,750|||470|,4737|||2961|,30,14,36,11,0,0,0,0
1,23,44,17227,AFG-20/3481/RA5/H/NGO/17227,341,12 Months,10/14/2021 12:00:00 AM,300337.53,7677,7567,2896,2456,,2,87,3170,,,,G870782644,Medium,Medium,229,226,87,18,7946,9708,2781,3675,|||7649|28,|||7543|24,|||2896|0,|||2456|0,|||20544|52,|||7903|43,|||9681|27,|||2781|0,|||3675|0,|||24040|70,56,120,35,5,15016,13514,2265,622
1,23,44,17228,AFG-20/3481/RA5/CPiE/INGO/17228,114,6 Months,4/30/2021 12:00:00 AM,388739.43,2130,2110,6860,6806,,4,87,3147,,,,G820070614,Low,Medium,21,21,68,67,3508,3079,8375,6223,1917|||213|,1899|||211|,6174|||686|,6126|||680|,16116|||1790|,2494|||1014|,2494|||585|,7035|||1340|,4615|||1608|,16638|||4547|,17,18,17,58,0,0,0,0
1,23,44,17229,AFG-20/3481/RA5/ESNFI/NGO/17229,444,4 Months,2/14/2021 12:00:00 AM,395033.3,1143,1385,1624,1868,,3,87,3271,,,,G621495579,High,Medium,52,64,77,88,1143,1385,1624,1868,458||320|365|,554||388|443|,650||454|520|,747||523|598|,2409||1685|1926|,458||320|365|,554||388|443|,650||454|520|,747||523|598|,2409||1685|1926|,39,62,6,10,0,0,0,0
1,23,44,17232,AFG-20/3481/RA5/CPiE-GBV/INGO/17232,355,6 Months,4/24/2021 12:00:00 AM,499987.46,3000,3600,3875,4475,,4,87,3183,,,,G916052788,High,Medium,220,180,185,162,3224,3811,3984,4579,600||300|2100|,720||360|2520|,775||387|2713|,895||447|3133|,2990||1494|10466|,673||351|2200|,1031||336|2444|,974||436|2574|,1050||422|3107|,3728||1545|10325|,132,160,62,95,29999,14399,299,64
1,23,44,17234,AFG-20/3481/RA5/FSAC/INGO/17234,359,7 Months,5/10/2021 0:00,293209.39,3225,4005,3690,4080,,4,113,3187,,,,G507844356,Medium,High,20,8,9,4,3363,3547,4829,4914,||||3225,||||4005,||||3690,||||4080,||||15000,||||3363,||||3547,||||4829,||||4914,||||16653,6,5,3,1,26388,3166,150,137
1,23,44,17237,AFG-20/3481/RA5/EIE/INGO/17237,114,6 Months,4/30/2021 12:00:00 AM,726203.18,2375,1552,45503,38181,,2,87,3147,,,,G488421281,Low,Medium,23,15,455,381,2778,1012,49273,34548,238|||2137|,155|||1397|,4550|||40953|,3818|||34363|,8761|||78850|,238|||2540|,155|||857|,4550|||44723|,3818|||30730|,8761|||78850|,9,2,84,287,0,0,0,0
1,23,44,17239,AFG-20/3481/RA5/H/INGO/17239,63,12 Months,10/31/2021 12:00:00 AM,373623.26,26751,25474,31239,29933,,4,87,3141,,,,G931998508,Low,Medium,0,0,0,0,228299,154974,119077,104613,2171|||24580|,2487|||22987|,2005|||29234|,2070|||27863|,8733|||104664|,3276|||225023|,2755|||152219|,2823|||116254|,2325|||102288|,11179|||595784|,0,0,0,0,0,0,0,0
1,23,44,17241,AFG-20/3481/RA5/APC/UN/17241,142,4 Months,2/14/2021 12:00:00 AM,299999.85,2048,2033,2936,2783,,4,87,3150,,,,G118487317,Low,High,266,265,382,362,2078,2359,3662,3560,767|234|653|394|,762|232|647|392|,1100|336|934|566|,1043|317|885|538|,3672|1119|3119|1890|,86|0|916|1076|,107|0|886|1366|,156|0|1662|1844|,120|0|1660|1780|,469|0|5124|6066|,39,53,88,149,0,0,0,0
1,23,44,17246,AFG-20/3481/RA5/GBV/INGO/17246,359,9 Months,7/14/2021 12:00:00 AM,248930.78,7936,21740,2392,6252,,4,114,3187,,,,G639181440,Medium,High,395,762,140,227,2684,5362,1424,2205,4388||156|3392|,12120||432|9188|,1340||48|1004|,3500||124|2628|,21348||760|16212|,448||6|2230|,1093||7|4262|,232||8|1184|,511||10|1684|,2284||31|9360|,80,705,125,184,0,0,0,0
1,23,44,17247,AFG-20/3481/RA5/WASH/INGO/17247,369,12 Months,10/9/2021 0:00,502985.47,23869,23871,30380,30380,,0,87,3196,,,,G132407432,Low,Medium,2626,2625,3342,3342,50673,50007,48194,46550,3580||3580|16709|,3581||3581|16709|,4557||4557|21266|,4557||4557|21266|,16275||16275|75950|,25009||4747|20917|,24072||4541|21394|,26971||5034|16189|,25349||4635|16566|,101401||18957|75066|,442,1610,1425,433,0,0,0,0
1,23,44,17250,AFG-20/3481/RA5/EIE/NGO/17250,420,9 Months,7/17/2021 12:00:00 AM,373915.03,290,876,15854,23780,,4,113,3247,,,,G157092817,High,High,45,30,15,10,3770,3200,29900,3930,40|0|10|240|,76|0|20|780|,4756|793|2378|7927|,7134|1189|3567|11890|,12006|1982|5975|20837|,30|80|60|3600|,18|90|32|3060|,60|140|100|29600|,92|90|108|3640|,200|400|300|39900|,40,6,11,7,0,0,0,0
1,23,44,17255,AFG-20/3481/RA5/APC/INGO/17255,148,6 Months,4/14/2021 12:00:00 AM,246594.34,1885,1892,1274,1285,,4,87,3153,,,,G465669536,Medium,Medium,48,36,24,26,1885,1892,1274,1285,1026||24|835|,1033||18|841|,693||12|569|,699||13|573|,3451||67|2818|,942||10|933|,986||11|895|,750||6|518|,830||13|442|,3508||40|2788|,47,33,0,16,4931,2958,316,134
1,23,44,17256,AFG-20/3481/RA5/H/INGO/17256,352,13 Months,11/30/2021 12:00:00 AM,499839.03,7555,11565,2975,3520,,4,113,3180,,,,G155336072,High,High,831,1272,328,388,11370,27305,4247,4475,2245||475|4835|,3465||585|7515|,963||167|1845|,1121||197|2202|,7794||1424|16397|,1420||37|9913|,3455||247|23603|,251||5|3991|,267||6|4202|,5393||295|41709|,603,1125,85,369,0,0,0,0
1,23,44,17257,AFG-20/3481/RA5/ESNFI/INGO/17257,457,4 Months,2/28/2021 12:00:00 AM,140040,1600,1536,0,0,,3,87,3284,,,,G500528857,High,High,17,15,0,0,1931,1903,0,0,|||1600|,|||1536|,|||0|,|||0|,|||3136|,|||1931|,|||1903|,|||0|,|||0|,|||3834|,16,0,0,0,18205,20571,282,96
1,23,44,17264,AFG-20/3481/RA5/ESNFI/INGO/17264,388,5 Months,3/24/2021 12:00:00 AM,225000.28,570,796,1207,1053,,1,87,3215,,,,G797933707,Low,Medium,33,27,26,26,1032,701,1378,1187,513|||57|,716|||80|,1086|||121|,948|||105|,3263|||363|,887|||145|,602|||99|,1183|||195|,1024|||163|,3696|||602|,21,14,17,8,22500,16650,435,116
1,23,44,17289,AFG-20/3481/RA5/ESNFI/INGO/17289,346,5 Months,3/31/2021 12:00:00 AM,225000.04,933,976,1145,1188,,2,87,3174,,,,G311840973,Medium,Medium,58,60,71,69,688,734,1376,1308,559||187|187|,586||195|195|,687||229|229|,712||238|238|,2544||849|849|,428||101|159|,379||122|233|,700||210|466|,711||183|414|,2218||616|1272|,56,48,36,47,40500,27540,509,215
1,23,45,17700,AFG-20/3481/RA6/ESNFI/NGO/17700,423,4 Months,3/31/2021 12:00:00 AM,249761.54,1511,1827,2145,2462,,3,113,3250,,,,G293210135,High,Ineligible,55,49,42,45,1329,1529,3514,3492,483|152|422|454|,584|183|512|548|,687|215|600|643|,788|245|690|739|,2542|795|2224|2384|,434|130|409|356|,481|141|426|481|,1127|284|974|1129|,1160|263|922|1147|,3202|818|2731|3113|,7,35,35,28,0,0,0,0
1,23,45,17701,AFG-20/3481/RA6/CPiE/INGO/17701,388,6 Months,6/9/2021 0:00,249997.25,1250,1250,1250,1250,,4,87,3215,,,,G779264676,Low,Medium,0,0,162,163,37,37,418,116,||||1250,||||1250,||||1250,||||1250,||||5000,||||37,||||37,||||418,||||116,||||608,0,0,97,133,32499,25024,250,234
1,23,45,17702,AFG-20/3481/RA6/ESNFI/INGO/17702,394,4 Months,3/31/2021 12:00:00 AM,418920.16,1207,1476,1880,2150,,3,87,3221,,,,G937628160,Medium,Medium,133,163,207,237,1209,1478,1879,2149,83||519|605|,102||635|739|,130||808|942|,148||925|1077|,463||2887|3363|,194||29|986|,237||36|1205|,302||45|1532|,346||51|1752|,1079||161|5475|,42,101,55,114,0,0,0,0
1,23,45,17703,AFG-20/3481/RA6/CPiE/INGO/17703,410,6 Months,6/9/2021 0:00,250068.2,110,2612,6400,6820,,4,87,3237,,,,G968108758,Medium,Medium,0,100,850,850,964,3555,5790,6307,40||32|38|,900||800|912|,2250||1800|2350|,2445||2000|2375|,5635||4632|5675|,346||281|337|,1177||956|1422|,2239||1006|2545|,2779||805|2723|,6541||3048|7027|,0,48,350,412,35009,18904,2391,2118
1,23,45,17706,AFG-20/3481/RA6/ESNFI/INGO/17706,350,4 Months,3/31/2021 12:00:00 AM,635812.62,3147,3147,4720,4722,,3,87,3178,,,,G192337447,Medium,Medium,60,50,90,90,2541,3209,5784,5346,1715|||1432|,1715|||1432|,2572|||2148|,2573|||2149|,8575|||7161|,1567|||974|,1991|||1218|,3471|||2313|,3213|||2133|,10242|||6638|,37,18,72,79,0,0,0,0
1,23,45,17707,AFG-20/3481/RA6/ESNFI/INGO/17707,462,6 Months,5/31/2021 12:00:00 AM,479175.53,3966,3966,7272,6832,,3,87,3289,,,,G598508610,High,Medium,79,79,145,137,3966,3966,7272,6832,743|||3223|,743|||3223|,1363|||5909|,1281|||5551|,4130|||17906|,743|||3223|,743|||3223|,1363|||5909|,1281|||5551|,4130|||17906|,70,47,143,56,0,0,0,0
1,23,45,17708,AFG-20/3481/RA6/ESNFI/INGO/17708,92,4 Months,4/5/2021 0:00,1040006.73,3841,4307,4449,4563,,3,87,3144,,,,G384566765,Low,Medium,384,430,445,456,3750,3706,5578,5914,3841||||,4307||||,4449||||,4563||||,17160||||,3750||||,3706||||,5578||||,5914||||,18948||||,91,168,270,97,31200,31200,514,162
1,23,45,17711,AFG-20/3481/RA6/ESNFI/INGO/17711,346,5 Months,4/30/2021 12:00:00 AM,689645.5,4618,4299,3663,3345,,3,87,3174,,,,G842247555,Medium,Medium,139,129,110,100,2522,3344,5764,6495,1112||1261|2245|,1036||1173|2090|,882||1000|1781|,806||913|1626|,3836||4347|7742|,521||420|1581|,594||472|2278|,1157||825|3782|,1242||858|4395|,3514||2575|12036|,44,121,66,71,137929,16551,3185,18
1,23,45,17741,AFG-20/3481/RA6/FSAC/INGO/17741,365,5 Months,5/2/2021 0:00,299952.39,1430,1470,2250,2350,,3,87,3193,,,,G824910374,Medium,Ineligible,10,8,6,4,1179,1672,2302,2548,|||1430|,|||1470|,|||2250|,|||2350|,|||7500|,|||1179|,|||1672|,|||2302|,|||2548|,|||7701|,3,3,3,1,0,0,0,0
1,23,45,17743,AFG-20/3481/RA6/ESNFI-FSAC/NGO/17743,407,4 Months,3/31/2021 12:00:00 AM,274647.39,1012,991,1492,1405,,3,87,3234,,,,G175525407,High,Ineligible,0,0,0,0,831,1052,1793,1656,750||165|97|,742||157|92|,1132||208|152|,1051||205|149|,3675||735|490|,620||104|107|,760||137|155|,1389||121|283|,1214||144|298|,3983||506|843|,0,0,0,0,0,0,0,0
1,23,45,17745,AFG-20/3481/RA6/FSAC/INGO/17745,346,6 Months,6/2/2021 0:00,492651.3,4502,4125,2257,2220,,3,116,3174,,,,G421124473,Medium,Medium,135,123,68,66,3079,2115,5330,4855,||||4502,||||4125,||||2257,||||2220,||||13104,||||3079,||||2115,||||5330,||||4855,||||15379,114,56,3,26,0,0,0,0
1,23,45,17747,AFG-20/3481/RA6/N/INGO/17747,354,8 Months,8/14/2021 12:00:00 AM,500000.56,13200,13208,19801,19809,,3,87,3182,,,,G999299276,Medium,Medium,25,26,32,31,8101,17247,6976,7379,|||13200|,|||13208|,|||19801|,|||19809|,|||66018|,|||8101|,|||17247|,|||6976|,|||7379|,|||39703|,1,24,28,20,0,0,0,0
1,23,45,17753,AFG-20/3481/RA6/APC/INGO/17753,157,5 Months,5/4/2021 0:00,500000,2244,6579,1826,3351,,4,87,3156,,,,G632715451,Low,Medium,342,905,286,287,5718,9065,151,156,1278||629|337|,3742||1842|995|,1041||511|274|,1920||927|504|,7981||3909|2110|,5108||56|554|,7843||274|948|,116||0|35|,138||0|18|,13205||330|1555|,29,737,131,82,40000,18800,1680,698
1,23,45,17777,AFG-20/3481/RA6/ESNFI/INGO/17777,157,5 Months,5/4/2021 0:00,999877.33,5125,4669,7629,7077,,1,87,3156,,,,G341568234,Low,Medium,1331,1214,1526,1416,1982,3983,6856,5873,4977||74|74|,4535||67|67|,7411||109|109|,6877||100|100|,23800||350|350|,1647||18|317|,3557||21|405|,6184||41|631|,5211||42|620|,16599||122|1973|,328,567,601,994,0,0,0,0
1,23,45,17781,AFG-20/3481/RA6/FSAC/INGO/17781,339,6 Months,6/19/2021 12:00:00 AM,680000,6800,6630,1530,2040,,4,87,3168,,,,G710044224,Medium,High,0,0,0,0,3993,3836,998,959,|||6800|,|||6630|,|||1530|,|||2040|,|||17000|,|||3993|,|||3836|,|||998|,|||959|,|||9786|,0,0,0,0,0,0,0,0
1,23,45,17796,AFG-20/3481/RA6/FSAC/INGO/17796,384,6 Months,6/6/2021 0:00,285000.15,1760,1690,2065,1985,,3,87,3211,,,,G201526253,Low,Medium,176,169,207,199,1903,1828,2235,2148,18||124|1602|16,17||118|1538|17,20||146|1879|20,20||139|1806|20,75||527|6825|73,19||134|1733|17,18||128|1664|18,22||158|2033|22,22||150|1954|22,81||570|7384|79,156,63,36,68,17100,5814,300,174
1,23,45,17806,AFG-20/3481/RA6/N/INGO/17806,339,6 Months,6/26/2021 12:00:00 AM,388000,1068,5131,1721,2380,,4,87,3168,,,,G620166272,Medium,High,107,513,172,238,0,4374,5454,4179,|||1068|,|||5131|,|||1721|,|||2380|,|||10300|,|||0|,|||4374|,|||5454|,|||4179|,|||14007|,94,453,165,91,0,0,0,0
1,23,45,17809,AFG-20/3481/RA6/N/UN/17809,150,6 Months,5/31/2021 12:00:00 AM,250003.84,0,1500,2397,2303,,4,87,3154,,,,G732597986,Low,Medium,0,23,30,34,0,1069,2424,2793,|||0|,|||1500|,|||2397|,|||2303|,|||6200|,|||0|,|||1069|,|||2424|,|||2793|,|||6286|,0,14,4,0,0,0,0,0
1,23,47,18683,AFG-21/3481/RA2/FSAC/INGO/18683,380,7 Months,1/19/2022 12:00:00 AM,699046.33,3818,4309,5183,5090,,4,87,3207,,,,G469964341,Medium,Medium,191,215,259,254,4057,4556,5594,5727,|||3818|,|||4309|,|||5183|,|||5090|,|||18400|,|||4057|,|||4556|,|||5594|,|||5727|,|||19934|,143,163,121,22,0,0,0,0
1,23,47,18684,AFG-21/3481/RA2/ESNFI/INGO/18684,350,"8 Months, 14 Days",2/28/2022 12:00:00 AM,529987.05,1400,1400,2100,2100,,3,87,3178,,,,G230777486,Medium,Medium,28,28,42,42,1479,1514,2395,2497,392|||1008|,392|||1008|,588|||1512|,588|||1512|,1960|||5040|,816|||663|,877|||637|,1278|||1117|,1345|||1152|,4316|||3569|,20,0,11,34,0,0,0,0
1,23,47,18685,AFG-21/3481/RA2/APC/INGO/18685,114,9 Months,3/21/2022 12:00:00 AM,400491.03,924,924,3150,3150,,4,87,3147,,,,G817792840,Medium,Medium,9,9,32,32,2801,2061,1500,1500,832|||92|,832|||92|,2835|||315|,2835|||315|,7334|||814|,1961|||840|,1163|||898|,1050|||450|,1050|||450|,5224|||2638|,2,5,29,27,36044,42171,1385,954
1,23,47,18686,AFG-21/3481/RA2/H/UN/18686,66,6 Months,12/19/2021 12:00:00 AM,550000,93900,86100,22500,22500,,3,87,3142,,,,G950421982,Low,High,1890,1710,450,450,96899,137349,34330,38164,37200|9450|18900|28350|,34800|8550|17100|25650|,9000|2250|4500|6750|,9000|2250|4500|6750|,90000|22500|45000|67500|,50194|0|20058|26647|,71147|0|28431|37771|,17778|0|7108|9444|,19769|0|7900|10495|,158888|0|63497|84357|,767,156,244,237,0,0,0,0
1,23,47,18688,AFG-21/3481/RA2/N/INGO/18688,343,6 Months,12/25/2021 12:00:00 AM,360530.94,9470,19091,18385,17711,,4,113,3172,,,,G347925699,Medium,Medium,843,1699,1636,1576,21681,31671,17144,17638,||||9470,||||19091,||||18385,||||17711,||||64657,||||21681,||||31671,||||17144,||||17638,||||88134,756,34,1034,1447,0,0,0,0
1,23,47,18690,AFG-21/3481/RA2/WASH/INGO/18690,369,7 Months,1/14/2022 12:00:00 AM,700000,12387,12529,16914,16293,,3,87,3196,,,,G960976445,Medium,Medium,231,231,304,200,12089,12325,19588,19420,3280||1732|7375|,3314||1735|7480|,4629||2285|10000|,4500||2124|9669|,15723||7876|34524|,2753||223|9113|,2752||232|9341|,4451||354|14783|,4515||373|14532|,14471||1182|47769|,170,204,226,162,49000,49490,2324,2323
1,23,47,18691,AFG-21/3481/RA2/ESNFI/INGO/18691,347,6 Months,12/19/2021 12:00:00 AM,555299.89,1937,2305,4848,4543,,3,87,3175,,,,G192803311,Medium,Medium,77,92,194,182,1937,2305,4848,4543,1937||||,2305||||,4848||||,4543||||,13633||||,1937||||,2305||||,4848||||,4543||||,13633||||,45,76,18,114,111059,47755,1772,219
